year,words,c
1971,sixteen,1
1971,skin,1
1971,slc,1
1971,slight,1
1971,source,1
1971,southeast,1
1971,southern,1
1971,spiraled,1
1971,state,1
1971,station,1
1971,steep,1
1971,stewardess,1
1971,stopped,1
1971,strayed,1
1971,stream,1
1971,stresses,1
1971,strong,1
1971,structural,1
1971,stub,1
1971,student,1
1971,subsequently,1
1971,successful,1
1971,sun,1
1971,supply,1
1971,surfaces,1
1971,survive,1
1971,switch,1
1971,swung,1
1971,system,1
1971,szg,1
1971,tail,1
1971,tailplane,1
1971,taipei,1
1971,tank,1
1971,technical,1
1971,ten,1
1971,terrain,1
1971,threshold,1
1971,thunder,1
1971,thunderstorm,1
1971,ticket,1
1971,time,1
1971,tnt,1
1971,tokyohaneda,1
1971,told,1
1971,top,1
1971,torrential,1
1971,touchandgo,1
1971,touchdown,1
1971,touched,1
1971,tower,1
1971,track,1
1971,trainee,1
1971,transponder,1
1971,transport,1
1971,trees,1
1971,tried,1
1971,true,1
1971,tumble,1
1971,turbulence,1
1971,turn,1
1971,turned,1
1971,tw,1
1971,twa,1
1971,twenty,1
1971,unable,1
1971,undershot,1
1971,upper,1
1971,usa,1
1971,used,1
1971,v,1
1971,vanguard,1
1971,variant,1
1971,vertically,1
1971,vfr,1
1971,vin,1
1971,vinnitsa,1
1971,violently,1
1971,vko,1
1971,volcano,1
1971,vordme,1
1971,wa,1
1971,waited,1
1971,wall,1
1971,warning,1
1971,watching,1
1971,weighing,1
1971,well,1
1971,wheels,1
1971,wilkesbarre,1
1971,wings,1
1971,wires,1
1971,work,1
1971,yak,1
1971,yakima,1
1971,ykm,1
1971,yokotsudake,1
1971,ysa,1
1971,zone,1
1971,°,1
1972,crew,29
1972,runway,27
1972,crashed,26
1972,feet,26
1972,airport,18
1972,dc,15
1972,takeoff,15
1972,altitude,14
1972,plane,13
1972,air,10
1972,approach,10
1972,descent,10
1972,landing,10
1972,fuselage,9
1972,left,9
1972,operated,9
1972,passenger,9
1972,passengers,9
1972,time,9
1972,accident,8
1972,departed,8
1972,engine,8
1972,fire,8
1972,later,8
1972,members,8
1972,near,8
1972,sea,8
1972,area,7
1972,bay,7
1972,cleared,7
1972,destroyed,7
1972,explosion,7
1972,gear,7
1972,killed,7
1972,l,7
1972,two,7
1972,weather,7
1972,wing,7
1972,clearance,6
1972,f,6
1972,failed,6
1972,flying,6
1972,following,6
1972,hit,6
1972,light,6
1972,made,6
1972,mountain,6
1972,one,6
1972,oshkosh,6
1972,right,6
1972,struck,6
1972,took,6
1972,across,5
1972,captain,5
1972,chicago,5
1972,collided,5
1972,cv,5
1972,damaged,5
1972,demanded,5
1972,given,5
1972,hijacker,5
1972,minutes,5
1972,occurred,5
1972,otter,5
1972,second,5
1972,twin,5
1972,visibility,5
1972,board,4
1972,c,4
1972,carried,4
1972,central,4
1972,clermontferrand,4
1972,climbed,4
1972,cloud,4
1972,collision,4
1972,convair,4
1972,course,4
1972,descend,4
1972,descended,4
1972,electronics,4
1972,entered,4
1972,fell,4
1972,fly,4
1972,fog,4
1972,followed,4
1972,four,4
1972,fuel,4
1972,hk,4
1972,lake,4
1972,north,4
1972,officer,4
1972,requested,4
1972,saigon,4
1972,section,4
1972,separated,4
1972,shot,4
1972,taxied,4
1972,tower,4
1972,training,4
1972,ua,4
1972,undercarriage,4
1972,winnebago,4
1972,aero,3
1972,airlines,3
1972,airway,3
1972,along,3
1972,also,3
1972,andes,3
1972,antonov,3
1972,attack,3
1972,bangkok,3
1972,beyond,3
1972,boeing,3
1972,broke,3
1972,cabin,3
1972,cargo,3
1972,caused,3
1972,ceiling,3
1972,cessna,3
1972,climb,3
1972,compartment,3
1972,contact,3
1972,continued,3
1972,control,3
1972,day,3
1972,delhi,3
1972,delta,3
1972,depth,3
1972,died,3
1972,due,3
1972,duration,3
1972,first,3
1972,green,3
1972,ground,3
1972,height,3
1972,high,3
1972,hijackers,3
1972,hijacking,3
1972,hours,3
1972,il,3
1972,ils,3
1972,initiated,3
1972,layer,3
1972,less,3
1972,lost,3
1972,miami,3
1972,miles,3
1972,military,3
1972,missed,3
1972,mission,3
1972,night,3
1972,nose,3
1972,nosegear,3
1972,outer,3
1972,pilot,3
1972,proceeded,3
1972,r,3
1972,registered,3
1972,repair,3
1972,reported,3
1972,sank,3
1972,sofia,3
1972,south,3
1972,speed,3
1972,st,3
1972,stating,3
1972,tail,3
1972,taken,3
1972,three,3
1972,trees,3
1972,trying,3
1972,utc,3
1972,way,3
1972,acc,2
1972,aeroflot,2
1972,altimeter,2
1972,appleton,2
1972,approached,2
1972,approaching,2
1972,approximate,2
1972,approximately,2
1972,attempt,2
1972,atw,2
1972,avianca,2
1972,back,2
1972,bad,2
1972,ban,2
1972,base,2
1972,began,2
1972,bomb,2
1972,bound,2
1972,cal,2
1972,call,2
1972,came,2
1972,canada,2
1972,causing,2
1972,centre,2
1972,chi,2
1972,city,2
1972,collapsed,2
1972,colombia,2
1972,commander,2
1972,constable,2
1972,controller,2
1972,crash,2
1972,crewmembers,2
1972,decided,2
1972,departure,2
1972,detonated,2
1972,device,2
1972,dhc,2
1972,didnt,2
1972,douglas,2
1972,emergency,2
1972,en,2
1972,execute,2
1972,exploded,2
1972,explosive,2
1972,failure,2
1972,ferry,2
1972,five,2
1972,fl,2
1972,flames,2
1972,flew,2
1972,force,2
1972,forward,2
1972,france,2
1972,germany,2
1972,goaround,2
1972,grb,2
1972,hazy,2
1972,heading,2
1972,ho,2
1972,hole,2
1972,hospital,2
1972,hundred,2
1972,ilyushin,2
1972,indefinite,2
1972,india,2
1972,inflight,2
1972,initial,2
1972,international,2
1972,ja,2
1972,jungle,2
1972,km,2
1972,knots,2
1972,land,2
1972,laos,2
1972,las,2
1972,lens,2
1972,lines,2
1972,low,2
1972,maarten,2
1972,marker,2
1972,mda,2
1972,mendoza,2
1972,midair,2
1972,milwaukee,2
1972,minh,2
1972,minima,2
1972,missing,2
1972,mke,2
1972,mm,2
1972,money,2
1972,moscows,2
1972,mountains,2
1972,ne,2
1972,nm,2
1972,nn,2
1972,northeast,2
1972,number,2
1972,operating,2
1972,osh,2
1972,overran,2
1972,palomas,2
1972,part,2
1972,passed,2
1972,past,2
1972,position,2
1972,power,2
1972,probably,2
1972,problems,2
1972,radio,2
1972,range,2
1972,reached,2
1972,rear,2
1972,received,2
1972,released,2
1972,rest,2
1972,roll,2
1972,route,2
1972,routine,2
1972,russia,2
1972,sbm,2
1972,scattered,2
1972,scheduled,2
1972,seats,2
1972,separation,2
1972,service,2
1972,seven,2
1972,sheboygan,2
1972,shortly,2
1972,sign,2
1972,six,2
1972,slow,2
1972,small,2
1972,spectre,2
1972,started,2
1972,suddenly,2
1972,sunlight,2
1972,svo,2
1972,taking,2
1972,ten,2
1972,terrain,2
1972,thick,2
1972,thirteen,2
1972,thousand,2
1972,thuot,2
1972,trail,2
1972,turboprop,2
1972,turn,2
1972,turned,2
1972,uncontrolled,2
1972,us,2
1972,used,2
1972,valley,2
1972,vfr,2
1972,via,2
1972,vietnamese,2
1972,water,2
1972,went,2
1972,wiesbaden,2
1972,wings,2
1972,wisconsin,2
1972,within,2
1972,wooded,2
1972,’,2
1972,aaa,1
1972,ababa,1
1972,abandoned,1
1972,aboard,1
1972,aborted,1
1972,ac,1
1972,aca,1
1972,acccontroller,1
1972,acceleration,1
1972,accommodation,1
1972,accompanied,1
1972,according,1
1972,action,1
1972,activated,1
1972,actual,1
1972,addis,1
1972,adlersochi,1
1972,advised,1
1972,aer,1
1972,aerotransportes,1
1972,afb,1
1972,aft,1
1972,agent,1
1972,ahead,1
1972,aires,1
1972,airplanes,1
1972,al,1
1972,alice,1
1972,alignment,1
1972,america,1
1972,american,1
1972,amman,1
1972,ansett,1
1972,applied,1
1972,approx,1
1972,armed,1
1972,around,1
1972,arrested,1
1972,artcc,1
1972,asmara,1
1972,assembly,1
1972,assigned,1
1972,assist,1
1972,ath,1
1972,athensellinikon,1
1972,attacking,1
1972,attaining,1
1972,attempts,1
1972,attitude,1
1972,aviv,1
1972,away,1
1972,axum,1
1972,bac,1
1972,baggage,1
1972,bahar,1
1972,bai,1
1972,baltic,1
1972,bandeira,1
1972,bank,1
1972,banked,1
1972,banks,1
1972,barometric,1
1972,baron,1
1972,became,1
1972,behalf,1
1972,berlinschönefeld,1
1972,bkk,1
1972,black,1
1972,blocked,1
1972,blown,1
1972,bna,1
1972,boj,1
1972,bombayjuhu,1
1972,bottom,1
1972,bourgas,1
1972,boxcar,1
1972,braathens,1
1972,brakes,1
1972,broken,1
1972,brought,1
1972,brussels,1
1972,buenos,1
1972,bulgaria,1
1972,burning,1
1972,ca,1
1972,cables,1
1972,cai,1
1972,cairo,1
1972,called,1
1972,calm,1
1972,canadair,1
1972,canyon,1
1972,caribbean,1
1972,caribou,1
1972,carriage,1
1972,carrying,1
1972,cathay,1
1972,caught,1
1972,cc,1
1972,cchord,1
1972,ceased,1
1972,cesar,1
1972,check,1
1972,chief,1
1972,christmas,1
1972,circling,1
1972,civilian,1
1972,classified,1
1972,climbing,1
1972,clipped,1
1972,close,1
1972,clothes,1
1972,club,1
1972,cockpit,1
1972,columbuslockbourne,1
1972,combat,1
1972,coming,1
1972,commented,1
1972,communications,1
1972,company,1
1972,compass,1
1972,conditions,1
1972,conducting,1
1972,considered,1
1972,contacted,1
1972,controlling,1
1972,convey,1
1972,corfu,1
1972,covered,1
1972,crossing,1
1972,crowbar,1
1972,cruise,1
1972,cruising,1
1972,cst,1
1972,cuba,1
1972,cut,1
1972,cx,1
1972,cycles,1
1972,da,1
1972,damage,1
1972,dangerously,1
1972,dar,1
1972,darkness,1
1972,days,1
1972,de,1
1972,deadhead,1
1972,debris,1
1972,decision,1
1972,deck,1
1972,decompression,1
1972,decrease,1
1972,deg,1
1972,degrees,1
1972,departs,1
1972,depression,1
1972,desert,1
1972,destination,1
1972,detected,1
1972,deviation,1
1972,direct,1
1972,directed,1
1972,disarm,1
1972,discharges,1
1972,discussing,1
1972,disrupted,1
1972,ditch,1
1972,ditched,1
1972,dme,1
1972,domestic,1
1972,domodedovo,1
1972,double,1
1972,dressed,1
1972,du,1
1972,dumping,1
1972,ea,1
1972,early,1
1972,east,1
1972,eastern,1
1972,ec,1
1972,eight,1
1972,ejected,1
1972,el,1
1972,elderly,1
1972,electrical,1
1972,elevator,1
1972,elite,1
1972,emerged,1
1972,employees,1
1972,end,1
1972,ended,1
1972,engineers,1
1972,enter,1
1972,entre,1
1972,est,1
1972,established,1
1972,even,1
1972,excursion,1
1972,executing,1
1972,exhaustion,1
1972,fairchild,1
1972,fatalities,1
1972,fence,1
1972,ferradas,1
1972,fh,1
1972,fight,1
1972,fine,1
1972,firearm,1
1972,flap,1
1972,flaps,1
1972,flights,1
1972,floor,1
1972,fokker,1
1972,folded,1
1972,forces,1
1972,forcing,1
1972,forest,1
1972,fountain,1
1972,fractured,1
1972,francisco,1
1972,free,1
1972,friendship,1
1972,full,1
1972,g,1
1972,garages,1
1972,gawys,1
1972,gearup,1
1972,get,1
1972,gmbh,1
1972,gondar,1
1972,goods,1
1972,greece,1
1972,grenade,1
1972,groundlooped,1
1972,guadeloupe,1
1972,gunship,1
1972,halfsecond,1
1972,hand,1
1972,harstad,1
1972,havilland,1
1972,heart,1
1972,heavily,1
1972,helgoland,1
1972,hercules,1
1972,heron,1
1972,hgl,1
1972,higher,1
1972,highspeed,1
1972,highway,1
1972,hkg,1
1972,hold,1
1972,holding,1
1972,homemade,1
1972,hong,1
1972,horizontal,1
1972,hour,1
1972,houses,1
1972,howard,1
1972,however,1
1972,hrabrovo,1
1972,hs,1
1972,hue,1
1972,iatir,1
1972,ice,1
1972,iceland,1
1972,iligan,1
1972,illuminate,1
1972,ilsprocedure,1
1972,immediate,1
1972,impacted,1
1972,inbound,1
1972,incorrectly,1
1972,increasing,1
1972,indicate,1
1972,indicated,1
1972,indicating,1
1972,indices,1
1972,infiltrating,1
1972,information,1
1972,innsbruck,1
1972,instructed,1
1972,instructor,1
1972,inter,1
1972,interflug,1
1972,island,1
1972,islander,1
1972,israel,1
1972,issue,1
1972,issued,1
1972,issuing,1
1972,istanbulyesilköy,1
1972,italy,1
1972,jamaica,1
1972,jordan,1
1972,julio,1
1972,karaganda,1
1972,kg,1
1972,kharkov,1
1972,killing,1
1972,kmh,1
1972,known,1
1972,kong,1
1972,kontum,1
1972,ky,1
1972,labrador,1
1972,lad,1
1972,lady,1
1972,lagoon,1
1972,landed,1
1972,large,1
1972,lb,1
1972,lck,1
1972,leak,1
1972,leased,1
1972,least,1
1972,lenakel,1
1972,lexington,1
1972,lightly,1
1972,lights,1
1972,lincoln,1
1972,little,1
1972,load,1
1972,lobito,1
1972,localizer,1
1972,locals,1
1972,locked,1
1972,logged,1
1972,london,1
1972,londongatwick,1
1972,long,1
1972,lowered,1
1972,luanda,1
1972,lubango,1
1972,lyon,1
1972,madang,1
1972,mag,1
1972,main,1
1972,maintaining,1
1972,maintenance,1
1972,make,1
1972,making,1
1972,man,1
1972,manager,1
1972,marseille,1
1972,marshy,1
1972,mayday,1
1972,mcdonnell,1
1972,meanwhile,1
1972,mechanics,1
1972,mediterranean,1
1972,messerschmittbolkowblohm,1
1972,meters,1
1972,metre,1
1972,midway,1
1972,might,1
1972,minimum,1
1972,missile,1
1972,mistake,1
1972,montego,1
1972,montevideo,1
1972,moscow,1
1972,moscowsheremetyevo,1
1972,msa,1
1972,nakhon,1
1972,namc,1
1972,named,1
1972,navigator,1
1972,ndb,1
1972,nearby,1
1972,new,1
1972,nmc,1
1972,none,1
1972,normal,1
1972,normally,1
1972,norway,1
1972,norwegian,1
1972,noticed,1
1972,nva,1
1972,oa,1
1972,observer,1
1972,occupying,1
1972,oh,1
1972,olympic,1
1972,omaha,1
1972,oneeleven,1
1972,onto,1
1972,opened,1
1972,operation,1
1972,operations,1
1972,order,1
1972,oslofornebu,1
1972,ossie,1
1972,overcast,1
1972,overloaded,1
1972,overrotated,1
1972,overshoot,1
1972,pa,1
1972,pacific,1
1972,panama,1
1972,parachuted,1
1972,paradrop,1
1972,paratroop,1
1972,pass,1
1972,passing,1
1972,patch,1
1972,pattern,1
1972,perform,1
1972,performed,1
1972,personnel,1
1972,phanom,1
1972,philadelphia,1
1972,phl,1
1972,phu,1
1972,pic,1
1972,picon,1
1972,piloted,1
1972,pipe,1
1972,pivijay,1
1972,plain,1
1972,pleiku,1
1972,poggiorsini,1
1972,pole,1
1972,police,1
1972,pool,1
1972,poor,1
1972,portions,1
1972,posing,1
1972,possibly,1
1972,post,1
1972,precautionary,1
1972,preceding,1
1972,preoccupied,1
1972,pressure,1
1972,prisoners,1
1972,private,1
1972,procedure,1
1972,propeller,1
1972,pushback,1
1972,pushed,1
1972,pylon,1
1972,rainfall,1
1972,raining,1
1972,ramp,1
1972,ran,1
1972,rapid,1
1972,readjustment,1
1972,ready,1
1972,realized,1
1972,reconnaissance,1
1972,recycling,1
1972,refueling,1
1972,regarding,1
1972,regular,1
1972,reinserted,1
1972,rejected,1
1972,release,1
1972,removed,1
1972,reporting,1
1972,research,1
1972,result,1
1972,resupply,1
1972,retainer,1
1972,retracted,1
1972,return,1
1972,returned,1
1972,returning,1
1972,ridge,1
1972,rios,1
1972,river,1
1972,rocket,1
1972,romafiumicino,1
1972,rome,1
1972,root,1
1972,rough,1
1972,roxas,1
1972,royal,1
1972,rugged,1
1972,sa,1
1972,safe,1
1972,safety,1
1972,san,1
1972,santiago,1
1972,saravane,1
1972,seat,1
1972,seater,1
1972,see,1
1972,selected,1
1972,selecting,1
1972,separate,1
1972,serviceman,1
1972,set,1
1972,settings,1
1972,several,1
1972,severe,1
1972,shaker,1
1972,sharp,1
1972,shau,1
1972,sheremetyevo,1
1972,shifted,1
1972,shore,1
1972,shoreline,1
1972,side,1
1972,signals,1
1972,silt,1
1972,simultaneously,1
1972,situation,1
1972,skidded,1
1972,slope,1
1972,slowdown,1
1972,smell,1
1972,snow,1
1972,sof,1
1972,sortie,1
1972,sounded,1
1972,specialist,1
1972,speeding,1
1972,springs,1
1972,squadron,1
1972,stabilizers,1
1972,standing,1
1972,starboard,1
1972,start,1
1972,startup,1
1972,stick,1
1972,still,1
1972,stops,1
1972,storage,1
1972,stormedhijacker,1
1972,stormy,1
1972,straightin,1
1972,strela,1
1972,striking,1
1972,structural,1
1972,strut,1
1972,subsequent,1
1972,success,1
1972,successful,1
1972,survived,1
1972,survivors,1
1972,swerve,1
1972,sxbbq,1
1972,sá,1
1972,tactical,1
1972,tank,1
1972,target,1
1972,taxi,1
1972,taxiing,1
1972,tel,1
1972,tension,1
1972,thailand,1
1972,thought,1
1972,threshold,1
1972,ticket,1
1972,times,1
1972,toilet,1
1972,tore,1
1972,total,1
1972,touchandgo,1
1972,touched,1
1972,traffic,1
1972,transferred,1
1972,transport,1
1972,tree,1
1972,trident,1
1972,tried,1
1972,trucks,1
1972,trunnion,1
1972,turbulence,1
1972,turkey,1
1972,type,1
1972,underwater,1
1972,uneventful,1
1972,united,1
1972,uruguayan,1
1972,utility,1
1972,v,1
1972,vectors,1
1972,vertical,1
1972,vibration,1
1972,vietnam,1
1972,viscount,1
1972,visual,1
1972,visually,1
1972,wapenamanda,1
1972,warfare,1
1972,warning,1
1972,washingtonnational,1
1972,watts,1
1972,wbm,1
1972,weight,1
1972,well,1
1972,west,1
1972,wheel,1
1972,whilst,1
1972,wind,1
1972,wingtip,1
1972,wires,1
1972,without,1
1972,woman,1
1972,woods,1
1972,worsened,1
1972,worsening,1
1972,wounded,1
1972,wounds,1
1972,wrong,1
1972,yamuna,1
1972,yorkjfk,1
1972,ysa,1
1972,yukon,1
1972,z,1
1973,runway,33
1973,crew,27
1973,airport,21
1973,feet,18
1973,crashed,16
1973,approach,14
1973,passengers,14
1973,plane,13
1973,landing,12
1973,passenger,12
1973,fire,11
1973,takeoff,11
1973,struck,10
1973,altitude,9
1973,boeing,9
1973,engine,9
1973,killed,9
1973,members,9
1973,destroyed,8
1973,shortly,8
1973,air,7
1973,pilot,7
1973,speed,7
1973,tupolev,7
1973,board,6
1973,controller,6
1973,dc,6
1973,end,6
1973,fl,6
1973,flew,6
1973,fuel,6
1973,gear,6
1973,landed,6
1973,left,6
1973,operated,6
1973,short,6
1973,accident,5
1973,clearance,5
1973,descended,5
1973,failed,5
1973,main,5
1973,power,5
1973,two,5
1973,weather,5
1973,afb,4
1973,attitude,4
1973,came,4
1973,cargo,4
1973,causing,4
1973,control,4
1973,decided,4
1973,deg,4
1973,departed,4
1973,descent,4
1973,dive,4
1973,due,4
1973,engines,4
1973,fast,4
1973,given,4
1973,ground,4
1973,hijacked,4
1973,international,4
1973,km,4
1973,kmh,4
1973,later,4
1973,lights,4
1973,loss,4
1973,lost,4
1973,made,4
1973,minutes,4
1973,near,4
1973,noticed,4
1973,reported,4
1973,right,4
1973,russia,4
1973,side,4
1973,spoilers,4
1973,visibility,4
1973,approached,3
1973,b,3
1973,back,3
1973,bank,3
1973,base,3
1973,beyond,3
1973,captain,3
1973,carried,3
1973,cleared,3
1973,cockpit,3
1973,collided,3
1973,colombia,3
1973,contacted,3
1973,december,3
1973,descending,3
1973,died,3
1973,emergency,3
1973,entered,3
1973,extended,3
1973,five,3
1973,fog,3
1973,forced,3
1973,heavy,3
1973,high,3
1973,however,3
1973,impacted,3
1973,instrument,3
1973,intermediate,3
1973,knots,3
1973,la,3
1973,line,3
1973,located,3
1973,lockheed,3
1973,making,3
1973,mount,3
1973,named,3
1973,new,3
1973,one,3
1973,rain,3
1973,rest,3
1973,return,3
1973,scheduled,3
1973,seven,3
1973,six,3
1973,slope,3
1973,small,3
1973,smoke,3
1973,spoiler,3
1973,stop,3
1973,stops,3
1973,system,3
1973,threshold,3
1973,took,3
1973,tower,3
1973,tried,3
1973,ahead,2
1973,airlines,2
1973,altimeter,2
1973,another,2
1973,arm,2
1973,beirut,2
1973,bombay,2
1973,broke,2
1973,building,2
1973,c,2
1973,cable,2
1973,cables,2
1973,called,2
1973,canards,2
1973,caravelle,2
1973,caught,2
1973,caused,2
1973,cccp,2
1973,checklist,2
1973,circuit,2
1973,clipper,2
1973,collapsed,2
1973,collision,2
1973,conditions,2
1973,continued,2
1973,copilot,2
1973,coruna,2
1973,cover,2
1973,crewmembers,2
1973,damaged,2
1973,de,2
1973,descend,2
1973,dme,2
1973,douglas,2
1973,east,2
1973,eight,2
1973,el,2
1973,electra,2
1973,embankment,2
1973,en,2
1973,error,2
1973,firemen,2
1973,first,2
1973,flames,2
1973,flaps,2
1973,fuselage,2
1973,gears,2
1973,glide,2
1973,height,2
1973,hijackers,2
1973,hit,2
1973,hydraulic,2
1973,ils,2
1973,inboard,2
1973,injured,2
1973,injuries,2
1973,keflavik,2
1973,killing,2
1973,kts,2
1973,l,2
1973,leased,2
1973,leg,2
1973,low,2
1973,mad,2
1973,marker,2
1973,maximum,2
1973,men,2
1973,mexico,2
1973,miami,2
1973,military,2
1973,minima,2
1973,mountain,2
1973,noseup,2
1973,noted,2
1973,occupants,2
1973,occurred,2
1973,oil,2
1973,operating,2
1973,orly,2
1973,outer,2
1973,panam,2
1973,people,2
1973,pipe,2
1973,puncturing,2
1973,put,2
1973,r,2
1973,radio,2
1973,ran,2
1973,read,2
1973,regain,2
1973,regular,2
1973,release,2
1973,repair,2
1973,resulting,2
1973,route,2
1973,setting,2
1973,show,2
1973,skidded,2
1973,stalled,2
1973,steep,2
1973,straightin,2
1973,suffered,2
1973,survived,2
1973,sustained,2
1973,switch,2
1973,take,2
1973,tangier,2
1973,tank,2
1973,tashauz,2
1973,ten,2
1973,terrain,2
1973,three,2
1973,thus,2
1973,tn,2
1973,trim,2
1973,tu,2
1973,turbine,2
1973,turn,2
1973,undercarriage,2
1973,warnaco,2
1973,went,2
1973,wind,2
1973,wing,2
1973,woman,2
1973,yorkjfk,2
1973,aboard,1
1973,aborted,1
1973,acapulco,1
1973,accidental,1
1973,action,1
1973,activating,1
1973,additionally,1
1973,adj,1
1973,adventures,1
1973,aerodrome,1
1973,aerodynamic,1
1973,aeroflots,1
1973,affected,1
1973,agreed,1
1973,airborne,1
1973,airflow,1
1973,airframe,1
1973,airlift,1
1973,airways,1
1973,akl,1
1973,allupweight,1
1973,alpha,1
1973,also,1
1973,altimeters,1
1973,american,1
1973,amman,1
1973,amsterdam,1
1973,angeles,1
1973,antenna,1
1973,antipalestinian,1
1973,appeared,1
1973,approx,1
1973,aq,1
1973,aquaplaned,1
1973,arauca,1
1973,argentine,1
1973,ariporo,1
1973,arkhangelsk,1
1973,armed,1
1973,around,1
1973,arresting,1
1973,asphyxiated,1
1973,athens,1
1973,attained,1
1973,attendant,1
1973,auc,1
1973,auckland,1
1973,authorised,1
1973,avia,1
1973,avoid,1
1973,awareness,1
1973,away,1
1973,babin,1
1973,bad,1
1973,baku,1
1973,barely,1
1973,bay,1
1973,became,1
1973,becoming,1
1973,beforelanding,1
1973,behalf,1
1973,benghazi,1
1973,blade,1
1973,blast,1
1973,blown,1
1973,bluff,1
1973,bna,1
1973,boarding,1
1973,bog,1
1973,bogotáeldorado,1
1973,boston,1
1973,bounced,1
1973,boundary,1
1973,bourget,1
1973,brake,1
1973,brno,1
1973,brought,1
1973,bucaramangagomez,1
1973,burned,1
1973,burning,1
1973,burst,1
1973,calculation,1
1973,call,1
1973,canardwing,1
1973,cape,1
1973,caravalle,1
1973,carolina,1
1973,carrying,1
1973,casablanca,1
1973,cb,1
1973,ceilings,1
1973,celestial,1
1973,cemetery,1
1973,cerro,1
1973,cessna,1
1973,cgi,1
1973,changed,1
1973,chord,1
1973,citywill,1
1973,ckv,1
1973,clark,1
1973,clarksville,1
1973,clear,1
1973,climb,1
1973,closed,1
1973,cold,1
1973,coming,1
1973,command,1
1973,concrete,1
1973,conflict,1
1973,considerable,1
1973,considered,1
1973,constellation,1
1973,contact,1
1973,contained,1
1973,county,1
1973,crashlanded,1
1973,cravenne,1
1973,csa,1
1973,czechoslovakia,1
1973,cúcuta,1
1973,dallas,1
1973,damage,1
1973,damaging,1
1973,damascus,1
1973,darkness,1
1973,deactivated,1
1973,decreased,1
1973,defective,1
1973,delay,1
1973,delegation,1
1973,delta,1
1973,demanded,1
1973,demonstration,1
1973,departing,1
1973,deployed,1
1973,destined,1
1973,developing,1
1973,device,1
1973,didnt,1
1973,discharged,1
1973,disturbed,1
1973,ditched,1
1973,division,1
1973,domestic,1
1973,dorado,1
1973,downwind,1
1973,dubai,1
1973,dutton,1
1973,dyke,1
1973,edge,1
1973,edt,1
1973,ekaterinburg,1
1973,elevator,1
1973,elevators,1
1973,eleven,1
1973,ended,1
1973,engaged,1
1973,enroute,1
1973,entering,1
